Meldedatum;Baden-Württemberg;Bayern;Berlin;Brandenburg;Bremen;Hamburg;Hessen;Mecklenburg-Vorpommern;Niedersachsen;Nordrhein-Westfalen;Rheinland-Pfalz;Saarland;Sachsen;Sachsen-Anhalt;Schleswig-Holstein;Thüringen;Gesamt
2020-11-11;1,484362e+02;192,3086154;207,6582283; 89,21869405;182,0311743;166,13858524;185,17576112; 44,21262354;109,71266042;1,746566e+02;141,84508035;177,2239375;181,28812803; 69,2551698; 56,30605423; 84,27948540;1,542180e+02
2020-11-12;1,486073e+02;197,2077612;214,7981832; 85,72925180;181,1503783;164,02734222;186,41620336; 46,45123739;112,86517928;1,740325e+02;149,63715555;172,2588300;178,93054739; 67,6604784; 55,34179152; 89,01376127;1,557294e+02
2020-11-13;1,475984e+02;194,2286539;221,0660825; 89,33765231;162,9472609;162,99878793;186,90919963; 44,64790957;112,07704956;1,738431e+02;149,17305075;171,9548439;182,68794154; 65,1089721; 57,20144102; 93,13867491;1,554853e+02
2020-11-14;1,440940e+02;194,5486603;222,5649279; 91,67716473;163,8280569;153,68766487;181,93152759; 42,78239803;109,67513043;1,763560e+02;151,12717619;165,4698056;191,60254334; 66,9314766; 55,16960176; 93,88865921;1,553566e+02
2020-11-15;1,435625e+02;189,6114185;230,6859453; 90,84445692;165,4428496;150,16892651;181,75659343; 42,40929572;106,78532147;1,729739e+02;149,22190389;160,0993832;194,47584474; 68,5261680; 53,30995226; 95,01363565;1,537358e+02
2020-11-16;1,424364e+02;185,0398983;234,4194331; 94,69077395;156,6348895;147,19153251;173,72552512; 41,53872367;105,97217177;1,720378e+02;150,95619022;150,9797981;198,62616900; 69,3918576; 49,21183577; 96,56047826;1,522027e+02
2020-11-17;1,444453e+02;183,0741446;245,0476101; 99,25084054;159,4240769;137,71800614;175,20451394; 44,27480726;105,53432192;1,719375e+02;147,56089727;144,4947598;205,94449224; 72,0800517; 50,45160211;102,88847077;1,530721e+02
2020-11-18;1,460579e+02;184,4075047;236,3270546;106,22972505;167,7916389;140,47886240;181,45443442; 47,25962573;105,00890211;1,740381e+02;144,50757627;134,7672023;209,18616562; 73,1735544; 48,62639056;105,98215600;1,543250e+02
2020-11-19;1,463011e+02;184,4227431;232,9750911;114,00166462;150,3225181;138,58415712;184,15796237; 45,70503278;104,82125218;1,740158e+02;138,79175936;137,5030779;214,83453590; 75,1783093; 48,72970442;109,12271524;1,545787e+02
2020-11-20;1,472470e+02;185,3980007;235,3459921;117,01527384;151,3501135;139,99165247;184,73047417; 46,94870714;105,35918199;1,736815e+02;139,03602504;133,5512576;218,66560445; 80,3724470; 48,10982126;121,30996007;1,557222e+02
2020-11-21;1,484722e+02;182,6703270;235,3187404;118,87895323;146,7993341;136,68945185;185,01673007; 47,13525829;104,59607226;1,678644e+02;140,25735344;124,8369874;222,88960309; 82,8328280; 46,45679948;131,90348827;1,545390e+02
2020-11-22;1,480398e+02;184,9408487;229,7593862;122,68561751;145,9185381;133,27898236;182,32910523; 46,94870714;105,72197186;1,659031e+02;141,47868183;127,2688768;227,55564811; 84,1085812; 46,93893083;135,32529163;1,545606e+02
2020-11-23;1,455083e+02;189,2685545;229,7321345;129,78346028;143,2761501;128,29861421;180,08676734; 48,56548381;104,33336236;1,657192e+02;138,96274533;121,1891534;231,38671665; 89,3938441; 47,76544172;141,98140226;1,550067e+02
2020-11-24;1,421841e+02;191,0666858;224,6633116;128,47491944;144,7441434;128,40688309;170,56080711; 47,25962573;102,44435304;1,653348e+02;140,67260509;118,6559353;232,81108829; 89,6216572; 46,87005493;148,91875701;1,538644e+02
2020-11-25;1,394725e+02;187,5618536;222,0743967;129,38693275;132,1194007;117,95893686;164,74027048; 44,71009329;100,19255385;1,619526e+02;137,81469664;124,7356587;245,92513061; 93,3577913; 48,14425921;155,01237943;1,519646e+02
2020-11-26;1,399320e+02;187,1885128;219,0494540;130,97304287;128,7430160;111,08386344;163,22947545; 46,63778855; 97,45286484;1,559294e+02;137,88797634;111,3602672;260,95470719; 97,4128638; 48,24757307;159,93415138;1,508789e+02
2020-11-27;1,387338e+02;184,1179751;214,1441415;129,38693275;121,8434473; 90,99998755;162,80009160; 46,32686996; 91,81085687;1,520235e+02;129,75392920;108,2190768;274,60902840;103,5638164; 46,87005493;153,41866280;1,482216e+02
2020-11-28;1,373645e+02;184,8341799;214,8799384;128,75248871;121,2562500; 86,72336708;160,03295123; 47,44617688; 89,49650771;1,535948e+02;129,58294322;119,5678938;280,92046824;105,0673825; 47,79987967;148,54376486;1,483767e+02
2020-11-29;1,383464e+02;186,3656392;211,6097301;125,46131021;114,3566813; 87,31884588;158,29951273; 48,25456522; 87,62000839;1,533496e+02;126,23650341;123,4183853;286,56883853;106,6620740; 46,49123743;151,12183589;1,483334e+02
2020-11-30;1,396257e+02;183,8132071;199,7824766;123,32006156;115,2374773; 89,97143326;156,94774876; 47,01089086; 85,76852905;1,465464e+02;127,77537719;123,4183853;296,56399812;104,1105677; 45,04484338;149,57499327;1,462160e+02
2020-12-01;1,416797e+02;182,0226950;188,7455236;129,86276579;117,7330660; 86,83163595;156,94774876; 46,51342111; 83,62931983;1,444235e+02;128,11734914;127,0662193;311,32343526;107,5277636; 44,52827408;145,63757571;1,459502e+02
2020-12-02;1,452831e+02;183,1046214;185,9113430;133,51081906;113,9162833; 86,23615715;154,35554255; 47,88146291; 82,79115013;1,440613e+02;130,46229967;119,8718800;323,74984989;113,9065292; 44,90709157;154,40301719;1,472596e+02
2020-12-03;1,466525e+02;183,2036711;187,9552232;137,95192738;108,1911092; 96,30516231;153,57629038; 47,88146291; 81,89043045;1,447801e+02;133,68660664;127,7755204;334,40807904;117,4604129; 45,56141269;169,12145902;1,491378e+02
2020-12-04;1,505892e+02;183,1808135;192,4517597;142,59129947;110,9802966;109,94704028;152,22452641; 49,49823958; 82,70358016;1,455211e+02;140,96572391;138,7190225;339,36882163;125,4338700; 47,00780674;177,93377451;1,517097e+02
2020-12-05;1,548504e+02;182,7769958;190,7349003;143,18609077;107,0167146;115,25221505;151,39756492; 50,43099535; 83,40413991;1,452314e+02;142,40689142;139,0230087;342,46314623;125,7072456; 50,14166052;179,80873525;1,525935e+02
2020-12-06;1,572557e+02;185,8018184;192,2882492;142,74991048;111,1270959;120,99046530;153,06739100; 50,86628138; 82,27824031;1,458610e+02;142,82214307;138,2123789;348,72546980;124,8871186; 51,62249253;186,93358608;1,543009e+02
2020-12-07;1,609222e+02;188,0494824;197,0845548;144,65324262;113,1822866;118,98749116;157,04316739; 52,85616035; 85,51832914;1,496388e+02;145,26479987;141,9615417;360,90630311;134,5008297; 53,96427338;190,87100364;1,580500e+02
2020-12-08;1,668860e+02;193,2533962;200,6272805;147,86511561;107,0167146;119,58296996;164,23137110; 60,19383909; 86,76932869;1,532271e+02;145,97317035;145,8120332;363,85327892;142,2009111; 59,16440438;201,04266567;1,623342e+02
2020-12-09;1,751199e+02;197,4668140;208,2850183;154,09059782;113,1822866;128,56928639;169,12952761; 68,46427359; 87,92024828;1,557066e+02;151,29816217;160,8086843;376,74629805;149,7643046; 61,23068160;207,18316210;1,675514e+02
2020-12-10;1,813269e+02;200,1411533;209,0480669;161,62462087;128,5962167;126,78284999;174,85464562; 72,31966411; 91,66073693;1,614623e+02;157,33152446;188,1674396;390,96545629;152,7714370; 68,29046210;214,40176096;1,730885e+02
2020-12-11;1,863087e+02;208,8575184;205,3690825;172,01364213;126,8346247;135,33609094;179,86412387; 80,34136374; 94,07516606;1,689454e+02;161,48404102;188,8767407;398,57847711;152,2246856; 73,73165878;230,57329737;1,790139e+02
2020-12-12;1,905338e+02;213,1090322;206,7316693;177,12884726;133,2937954;140,26232465;187,32268037; 87,05720529; 97,46537483;1,729794e+02;164,87933398;195,8684226;424,26628284;157,8288869; 79,99936634;252,32284199;1,849490e+02
2020-12-13;1,950111e+02;214,9528787;206,1321311;185,21800885;133,1469960;142,37356767;188,46770397; 90,72604466; 99,22928420;1,755258e+02;168,71430515;195,1591216;430,62683894;165,0733421; 80,82587723;250,16663714;1,876352e+02
2020-12-14;1,990200e+02;216,0271859;210,5196606;187,91439605;129,4770127;145,08028949;189,37418099; 92,15627017; 99,76721400;1,774982e+02;171,25466822;194,3484918;450,10143736;167,0325344; 81,99676765;264,41633878;1,907458e+02
2020-12-15;2,031189e+02;220,0958389;209,3205842;197,98619529;131,2386047;155,14929466;190,15343316; 96,57131415;101,81885326;1,811590e+02;176,75064602;208,6358418;471,14775621;171,9077339; 86,88695707;271,72868568;1,955145e+02
2020-12-16;2,021910e+02;222,7397014;212,8905617;206,74945368;133,2937954;157,15226880;198,75701327; 99,86705121;108,29903093;1,860399e+02;179,21772939;203,0627620;484,11444973;170,4952929; 92,98247487;285,97838733;1,999141e+02
2020-12-17;2,073350e+02;227,8217080;219,1584609;214,32312949;129,1834140;162,13263695;201,96944059;102,97623711;109,12469063;1,883133e+02;177,43458993;188,5727545;485,26868192;186,0777061; 93,94673757;294,27508862;2,033133e+02
2020-12-18;2,117312e+02;226,5264439;224,5270529;228,16194026;129,4770127;165,92204749;207,21746543; 99,24521403;112,46485942;1,888705e+02;176,79949916;192,9298896;491,30998232;198,2429234; 98,21704383;301,49368748;2,061762e+02
2020-12-19;2,150194e+02;228,5988664;225,2901015;234,94256100;119,4946580;170,52347459;208,80777598; 96,44694672;115,00438851;1,904919e+02;172,23173094;181,7837301;485,73528643;202,9358724; 98,07929201;301,39993944;2,073486e+02
2020-12-20;2,153437e+02;225,7035703;226,7071918;238,70957253;130,3578087;166,62579517;212,33826542; 97,44188621;115,76749823;1,929881e+02;180,68332347;174,9947056;494,13416746;208,4489485; 99,83562765;303,50927027;2,090199e+02
2020-12-21;2,159113e+02;223,4101910;228,2877925;247,51248368;134,4681901;183,02852939;211,68623809; 98,93429544;119,98336671;1,949884e+02;180,95201572;189,8900279;484,60561237;212,1395200;102,10853259;309,69664073;2,103438e+02
2020-12-22;2,141275e+02;219,7529749;235,4549991;253,85692414;133,2937954;188,22543528;215,28033994;101,79474647;124,63708503;1,972172e+02;179,31543566;187,2554811;496,71277128;220,2952275;105,13907251;334,16487842;2,128279e+02
2020-12-23;2,175779e+02;219,8063093;235,8092716;250,48644015;136,9637787;190,76975379;217,64990267; 97,87717223;125,35015477;2,004767e+02;183,07712713;191,3086301;503,68728068;232,9160709;110,44251737;351,93013146;2,157209e+02
2020-12-24;2,061639e+02;203,7374158;206,5681589;224,87076177;125,5134307;179,34738772;207,98081449; 89,48237029;121,48456617;1,871878e+02;168,17692065;176,5146364;488,01919267;222,8922964;106,17221112;341,24285523;2,027506e+02
2020-12-25;1,836061e+02;188,3313929;169,6693084;197,70862602;112,4482899;159,26351182;182,53584560; 85,25387747;112,51489940;1,665272e+02;151,73784039;162,3286151;450,91185571;210,9093295; 93,22354055;324,83694873;1,829939e+02
2020-12-26;1,667869e+02;177,5349860;175,0379004;188,70745111;102,1723365;152,38843840;163,81789036; 81,14975207;100,99319356;1,534555e+02;143,53051355;153,2090300;431,78107113;203,3459360; 85,09618348;302,94678205;1,708556e+02
2020-12-27;1,577241e+02;173,0777539;178,4443674;185,37661986; 88,6667978;148,70729673;155,59598478; 79,34642425; 99,20426421;1,498616e+02;133,61332694;153,9183311;424,04525965;194,4156641; 84,88955576;296,61878954;1,659318e+02
2020-12-28;1,539945e+02;169,2910113;165,8813171;189,73842268; 90,4283898;141,45328225;149,17113014; 78,35148476; 95,01341572;1,415762e+02;128,19062884;138,5163651;417,63558729;191,1351560; 84,57961418;284,10342658;1,603899e+02
2020-12-29;1,499316e+02;170,0453121;157,6785445;195,96390489; 95,4195672;134,25340221;147,66033511; 85,12951003; 95,15102567;1,377428e+02;129,85163547;130,9167108;408,91745054;192,6842848; 84,20079669;269,80685092;1,581029e+02
2020-12-30;1,432021e+02;171,6834402;138,8748467;203,41862244; 81,7672291;134,52407440;140,05865065; 91,34788184; 96,91493503;1,319647e+02;122,81678389;117,1360044;390,03224728;186,7611453; 77,03770233;267,79126812;1,533294e+02
2020-12-31;1,380942e+02;171,4243874;131,1081019;198,89820861; 86,3180085;129,97678174;136,76670780; 96,44694672; 96,03923535;1,275741e+02;124,50221708;107,3071182;364,81104605;179,5622527; 76,83107461;264,60383486;1,493338e+02
2021-01-01;1,308242e+02;160,8260798;127,7288866;180,49933126; 84,9968145;;134,44485439; 92,46718876; 88,97108790;1,235233e+02;117,95589685; 96,9715884;341,16156525;161,5194584; 74,24822808;244,72925098;1,412332e+02
