Meldedatum,Bundesland,Infizierte,Tote,Infizierte_gesamt,Tote_gesamt
2020-03-28,Schleswig-Holstein,13,0,133,4
2020-03-28,Thüringen,0,0,0,0
2020-03-29,Baden-Württemberg,0,0,0,0
2020-03-29,Bayern,0,0,0,0
2020-03-29,Berlin,0,0,0,0
2020-03-29,Brandenburg,0,0,0,0
2020-03-29,Bremen,0,0,0,0
2020-03-29,Hamburg,0,0,0,0
2020-03-29,Hessen,0,0,0,0
2020-03-29,Mecklenburg-Vorpommern,0,0,0,0
2020-03-29,Niedersachsen,0,0,0,0
2020-03-29,Nordrhein-Westfalen,0,0,0,0
2020-03-29,Rheinland-Pfalz,0,0,0,0
2020-03-29,Saarland,0,0,0,0
2020-03-29,Sachsen,0,0,0,0
2020-03-29,Sachsen-Anhalt,0,0,0,0
2020-03-29,Schleswig-Holstein,15,1,148,5
2020-03-29,Thüringen,0,0,0,0
2020-03-30,Baden-Württemberg,0,0,0,0
2020-03-30,Bayern,0,0,0,0
2020-03-30,Berlin,0,0,0,0
2020-03-30,Brandenburg,0,0,0,0
2020-03-30,Bremen,0,0,0,0
2020-03-30,Hamburg,0,0,0,0
2020-03-30,Hessen,0,0,0,0
2020-03-30,Mecklenburg-Vorpommern,0,0,0,0
2020-03-30,Niedersachsen,0,0,0,0
2020-03-30,Nordrhein-Westfalen,0,0,0,0
2020-03-30,Rheinland-Pfalz,0,0,0,0
2020-03-30,Saarland,0,0,0,0
2020-03-30,Sachsen,0,0,0,0
2020-03-30,Sachsen-Anhalt,0,0,0,0
2020-03-30,Schleswig-Holstein,11,1,159,6
2020-03-30,Thüringen,0,0,0,0
2020-03-31,Baden-Württemberg,0,0,0,0
2020-03-31,Bayern,0,0,0,0
2020-03-31,Berlin,0,0,0,0
2020-03-31,Brandenburg,0,0,0,0
2020-03-31,Bremen,0,0,0,0
2020-03-31,Hamburg,0,0,0,0
2020-03-31,Hessen,0,0,0,0
2020-03-31,Mecklenburg-Vorpommern,0,0,0,0
2020-03-31,Niedersachsen,0,0,0,0
2020-03-31,Nordrhein-Westfalen,0,0,0,0
2020-03-31,Rheinland-Pfalz,0,0,0,0
2020-03-31,Saarland,0,0,0,0
2020-03-31,Sachsen,0,0,0,0
2020-03-31,Sachsen-Anhalt,0,0,0,0
2020-03-31,Schleswig-Holstein,6,1,165,7
2020-03-31,Thüringen,0,0,0,0
2020-04-01,Baden-Württemberg,0,0,0,0
2020-04-01,Bayern,0,0,0,0
2020-04-01,Berlin,0,0,0,0
2020-04-01,Brandenburg,0,0,0,0
2020-04-01,Bremen,0,0,0,0
2020-04-01,Hamburg,0,0,0,0
2020-04-01,Hessen,0,0,0,0
2020-04-01,Mecklenburg-Vorpommern,0,0,0,0
2020-04-01,Niedersachsen,0,0,0,0
2020-04-01,Nordrhein-Westfalen,0,0,0,0
2020-04-01,Rheinland-Pfalz,0,0,0,0
2020-04-01,Saarland,0,0,0,0
2020-04-01,Sachsen,0,0,0,0
2020-04-01,Sachsen-Anhalt,0,0,0,0
2020-04-01,Schleswig-Holstein,15,2,180,9
2020-04-01,Thüringen,0,0,0,0
2020-04-02,Baden-Württemberg,0,0,0,0
2020-04-02,Bayern,0,0,0,0
2020-04-02,Berlin,0,0,0,0
2020-04-02,Brandenburg,0,0,0,0
2020-04-02,Bremen,0,0,0,0
2020-04-02,Hamburg,0,0,0,0
2020-04-02,Hessen,0,0,0,0
2020-04-02,Mecklenburg-Vorpommern,0,0,0,0
2020-04-02,Niedersachsen,0,0,0,0
2020-04-02,Nordrhein-Westfalen,0,0,0,0
2020-04-02,Rheinland-Pfalz,0,0,0,0
2020-04-02,Saarland,0,0,0,0
2020-04-02,Sachsen,0,0,0,0
2020-04-02,Sachsen-Anhalt,0,0,0,0
2020-04-02,Schleswig-Holstein,10,0,190,9
2020-04-02,Thüringen,0,0,0,0
2020-04-03,Baden-Württemberg,0,0,0,0
2020-04-03,Bayern,0,0,0,0
2020-04-03,Berlin,0,0,0,0
2020-04-03,Brandenburg,0,0,0,0
2020-04-03,Bremen,0,0,0,0
2020-04-03,Hamburg,0,0,0,0
2020-04-03,Hessen,0,0,0,0
2020-04-03,Mecklenburg-Vorpommern,0,0,0,0
2020-04-03,Niedersachsen,0,0,0,0
2020-04-03,Nordrhein-Westfalen,0,0,0,0
2020-04-03,Rheinland-Pfalz,0,0,0,0
2020-04-03,Saarland,0,0,0,0
2020-04-03,Sachsen,0,0,0,0
2020-04-03,Sachsen-Anhalt,0,0,0,0
2020-04-03,Schleswig-Holstein,13,0,203,9
2020-04-03,Thüringen,0,0,0,0
2020-04-04,Baden-Württemberg,0,0,0,0
2020-04-04,Bayern,0,0,0,0
2020-04-04,Berlin,0,0,0,0
2020-04-04,Brandenburg,0,0,0,0
2020-04-04,Bremen,0,0,0,0
2020-04-04,Hamburg,0,0,0,0
2020-04-04,Hessen,0,0,0,0
2020-04-04,Mecklenburg-Vorpommern,0,0,0,0
2020-04-04,Niedersachsen,0,0,0,0
2020-04-04,Nordrhein-Westfalen,0,0,0,0
2020-04-04,Rheinland-Pfalz,0,0,0,0
2020-04-04,Saarland,0,0,0,0
2020-04-04,Sachsen,0,0,0,0
2020-04-04,Sachsen-Anhalt,0,0,0,0
2020-04-04,Schleswig-Holstein,4,0,207,9
2020-04-04,Thüringen,0,0,0,0
2020-04-05,Baden-Württemberg,0,0,0,0
2020-04-05,Bayern,0,0,0,0
2020-04-05,Berlin,0,0,0,0
2020-04-05,Brandenburg,0,0,0,0
2020-04-05,Bremen,0,0,0,0
2020-04-05,Hamburg,0,0,0,0
2020-04-05,Hessen,0,0,0,0
2020-04-05,Mecklenburg-Vorpommern,0,0,0,0
2020-04-05,Niedersachsen,0,0,0,0
2020-04-05,Nordrhein-Westfalen,0,0,0,0
2020-04-05,Rheinland-Pfalz,0,0,0,0
2020-04-05,Saarland,0,0,0,0
2020-04-05,Sachsen,0,0,0,0
2020-04-05,Sachsen-Anhalt,0,0,0,0
2020-04-05,Schleswig-Holstein,4,0,211,9
2020-04-05,Thüringen,0,0,0,0
2020-04-06,Baden-Württemberg,0,0,0,0
2020-04-06,Bayern,0,0,0,0
2020-04-06,Berlin,0,0,0,0
2020-04-06,Brandenburg,0,0,0,0
2020-04-06,Bremen,0,0,0,0
2020-04-06,Hamburg,0,0,0,0
2020-04-06,Hessen,0,0,0,0
2020-04-06,Mecklenburg-Vorpommern,0,0,0,0
2020-04-06,Niedersachsen,0,0,0,0
2020-04-06,Nordrhein-Westfalen,0,0,0,0
2020-04-06,Rheinland-Pfalz,0,0,0,0
2020-04-06,Saarland,0,0,0,0
2020-04-06,Sachsen,0,0,0,0
2020-04-06,Sachsen-Anhalt,0,0,0,0
2020-04-06,Schleswig-Holstein,5,1,216,10
2020-04-06,Thüringen,0,0,0,0
2020-04-07,Baden-Württemberg,0,0,0,0
2020-04-07,Bayern,0,0,0,0
2020-04-07,Berlin,0,0,0,0
2020-04-07,Brandenburg,0,0,0,0
2020-04-07,Bremen,0,0,0,0
2020-04-07,Hamburg,0,0,0,0
2020-04-07,Hessen,0,0,0,0
2020-04-07,Mecklenburg-Vorpommern,0,0,0,0
2020-04-07,Niedersachsen,0,0,0,0
2020-04-07,Nordrhein-Westfalen,0,0,0,0
2020-04-07,Rheinland-Pfalz,0,0,0,0
2020-04-07,Saarland,0,0,0,0
2020-04-07,Sachsen,0,0,0,0
2020-04-07,Sachsen-Anhalt,0,0,0,0
2020-04-07,Schleswig-Holstein,7,0,223,10
2020-04-07,Thüringen,0,0,0,0
2020-04-08,Baden-Württemberg,0,0,0,0
2020-04-08,Bayern,0,0,0,0
2020-04-08,Berlin,0,0,0,0
2020-04-08,Brandenburg,0,0,0,0
2020-04-08,Bremen,0,0,0,0
2020-04-08,Hamburg,0,0,0,0
2020-04-08,Hessen,0,0,0,0
2020-04-08,Mecklenburg-Vorpommern,0,0,0,0
2020-04-08,Niedersachsen,0,0,0,0
2020-04-08,Nordrhein-Westfalen,0,0,0,0
2020-04-08,Rheinland-Pfalz,0,0,0,0
2020-04-08,Saarland,0,0,0,0
2020-04-08,Sachsen,0,0,0,0
2020-04-08,Sachsen-Anhalt,0,0,0,0
2020-04-08,Schleswig-Holstein,5,0,228,10
2020-04-08,Thüringen,0,0,0,0
2020-04-09,Baden-Württemberg,0,0,0,0
2020-04-09,Bayern,0,0,0,0
2020-04-09,Berlin,0,0,0,0
2020-04-09,Brandenburg,0,0,0,0
2020-04-09,Bremen,0,0,0,0
2020-04-09,Hamburg,0,0,0,0
2020-04-09,Hessen,0,0,0,0
2020-04-09,Mecklenburg-Vorpommern,0,0,0,0
2020-04-09,Niedersachsen,0,0,0,0
2020-04-09,Nordrhein-Westfalen,0,0,0,0
2020-04-09,Rheinland-Pfalz,0,0,0,0
2020-04-09,Saarland,0,0,0,0
2020-04-09,Sachsen,0,0,0,0
2020-04-09,Sachsen-Anhalt,0,0,0,0
2020-04-09,Schleswig-Holstein,15,1,243,11
2020-04-09,Thüringen,0,0,0,0
2020-04-10,Baden-Württemberg,0,0,0,0
2020-04-10,Bayern,0,0,0,0
2020-04-10,Berlin,0,0,0,0
2020-04-10,Brandenburg,0,0,0,0
2020-04-10,Bremen,0,0,0,0
2020-04-10,Hamburg,0,0,0,0
2020-04-10,Hessen,0,0,0,0
2020-04-10,Mecklenburg-Vorpommern,0,0,0,0
2020-04-10,Niedersachsen,0,0,0,0
2020-04-10,Nordrhein-Westfalen,0,0,0,0
2020-04-10,Rheinland-Pfalz,0,0,0,0
2020-04-10,Saarland,0,0,0,0
2020-04-10,Sachsen,0,0,0,0
2020-04-10,Sachsen-Anhalt,0,0,0,0
2020-04-10,Schleswig-Holstein,7,1,250,12
2020-04-10,Thüringen,0,0,0,0
2020-04-11,Baden-Württemberg,0,0,0,0
2020-04-11,Bayern,0,0,0,0
2020-04-11,Berlin,0,0,0,0
2020-04-11,Brandenburg,0,0,0,0
2020-04-11,Bremen,0,0,0,0
2020-04-11,Hamburg,0,0,0,0
2020-04-11,Hessen,0,0,0,0
2020-04-11,Mecklenburg-Vorpommern,0,0,0,0
2020-04-11,Niedersachsen,0,0,0,0
2020-04-11,Nordrhein-Westfalen,0,0,0,0
2020-04-11,Rheinland-Pfalz,0,0,0,0
2020-04-11,Saarland,0,0,0,0
2020-04-11,Sachsen,0,0,0,0
2020-04-11,Sachsen-Anhalt,0,0,0,0
2020-04-11,Schleswig-Holstein,3,0,253,12
2020-04-11,Thüringen,0,0,0,0
2020-04-12,Baden-Württemberg,0,0,0,0
2020-04-12,Bayern,0,0,0,0
2020-04-12,Berlin,0,0,0,0
2020-04-12,Brandenburg,0,0,0,0
2020-04-12,Bremen,0,0,0,0
2020-04-12,Hamburg,0,0,0,0
2020-04-12,Hessen,0,0,0,0
2020-04-12,Mecklenburg-Vorpommern,0,0,0,0
2020-04-12,Niedersachsen,0,0,0,0
2020-04-12,Nordrhein-Westfalen,0,0,0,0
2020-04-12,Rheinland-Pfalz,0,0,0,0
2020-04-12,Saarland,0,0,0,0
2020-04-12,Sachsen,0,0,0,0
2020-04-12,Sachsen-Anhalt,0,0,0,0
2020-04-12,Schleswig-Holstein,1,0,254,12
2020-04-12,Thüringen,0,0,0,0
2020-04-13,Baden-Württemberg,0,0,0,0
2020-04-13,Bayern,0,0,0,0
2020-04-13,Berlin,0,0,0,0
2020-04-13,Brandenburg,0,0,0,0
2020-04-13,Bremen,0,0,0,0
2020-04-13,Hamburg,0,0,0,0
2020-04-13,Hessen,0,0,0,0
2020-04-13,Mecklenburg-Vorpommern,0,0,0,0
2020-04-13,Niedersachsen,0,0,0,0
2020-04-13,Nordrhein-Westfalen,0,0,0,0
2020-04-13,Rheinland-Pfalz,0,0,0,0
2020-04-13,Saarland,0,0,0,0
2020-04-13,Sachsen,0,0,0,0
2020-04-13,Sachsen-Anhalt,0,0,0,0
2020-04-13,Schleswig-Holstein,8,0,262,12
2020-04-13,Thüringen,0,0,0,0
2020-04-14,Baden-Württemberg,0,0,0,0
2020-04-14,Bayern,0,0,0,0
2020-04-14,Berlin,0,0,0,0
2020-04-14,Brandenburg,0,0,0,0
2020-04-14,Bremen,0,0,0,0
2020-04-14,Hamburg,0,0,0,0
2020-04-14,Hessen,0,0,0,0
2020-04-14,Mecklenburg-Vorpommern,0,0,0,0
